topic	relation	language	pos	lemma	orthography	features
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikeks	Q146786,Q950170
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikuks	Q110786,Q950170
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärideta	Q146786,Q319822
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärita	Q110786,Q319822
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridelt	Q146786,Q156986
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärilt	Q110786,Q156986
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridel	Q146786,Q281954
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäril	Q110786,Q281954
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridele	Q146786,Q655020
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärile	Q110786,Q655020
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridega	Q146786,Q838581
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäriga	Q110786,Q838581
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridest	Q146786,Q394253
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärist	Q110786,Q394253
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridena	Q146786,Q148465
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärina	Q110786,Q148465
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäride	Q146233,Q146786
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäri	Q110786,Q146233
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäridesse	Q146786,Q474668
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäri	Q110786,Q474668
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärides	Q146786,Q282031
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäris	Q110786,Q282031
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärid	Q131105,Q146786
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretär	Q110786,Q131105
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäre	Q146786,Q857325
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäri	Q110786,Q857325
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärideni	Q146786,Q747019
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärini	Q110786,Q747019
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretärideks	Q146786,Q950170
Q17060091	Human denoting sense	Q9072	nominal	valitsuse kaassekretär	valitsuse kaassekretäriks	Q110786,Q950170
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadeta	Q146786,Q319822
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeata	Q110786,Q319822
